"siteID","date","dayMax","dayMin","dayMean","GDD","dayOfYear","year","AGDD"
"ORNL","2018-12-02",69.818,52.78946,61.30373,11,336,"2018",4746
"CLBJ","2018-12-02",62.1419,34.5803,48.3611,0,336,"2018",6382
"ABBY","2018-12-02",42.43064,30.81164,36.62114,0,336,"2018",1941
"TOOL","2018-12-02",33.2789,17.13668,25.20779,0,336,"2018",154
"BONA","2018-12-02",31.61066,6.55808,19.08437,0,336,"2018",535
"BART","2018-12-03",48.74738,28.53014,38.63876,0,337,"2018",2276
"HARV","2018-12-03",48.16256,35.62376,41.89316,0,337,"2018",2557
"SERC","2018-12-03",60.94652,49.28414,55.11533,5,337,"2018",4233
"UNDE","2018-12-03",25.35638,20.26148,22.80893,0,337,"2018",2079
"UKFS","2018-12-03",32.7317,26.24324,29.48747,0,337,"2018",4847
"ORNL","2018-12-03",64.20758,40.00982,52.1087,2,337,"2018",4748
"CLBJ","2018-12-03",54.81464,34.4516,44.63312,0,337,"2018",6382
"ABBY","2018-12-03",44.83526,23.32526,34.08026,0,337,"2018",1941
"TOOL","2018-12-03",29.09264,17.25368,23.17316,0,337,"2018",154
"BONA","2018-12-03",23.99954,7.22858,15.61406,0,337,"2018",535
"BART","2018-12-04",39.1109,19.45688,29.28389,0,338,"2018",2276
"HARV","2018-12-04",41.76284,21.28118,31.52201,0,338,"2018",2557
"SERC","2018-12-04",49.68986,37.34168,43.51577,0,338,"2018",4233
"UNDE","2018-12-04",22.7903,16.5416,19.66595,0,338,"2018",2079
"UKFS","2018-12-04",29.06906,23.38808,26.22857,0,338,"2018",4847
"ORNL","2018-12-04",42.88712,35.86298,39.37505,0,338,"2018",4748
"CLBJ","2018-12-04",48.42968,22.1477,35.28869,0,338,"2018",6382
"ABBY","2018-12-04",43.83374,25.6739,34.75382,0,338,"2018",1941
"TOOL","2018-12-04",23.44208,7.0673,15.25469,0,338,"2018",154
"BONA","2018-12-04",27.91418,-1.06744,13.42337,0,338,"2018",535
"BART","2018-12-05",29.56406,10.15484,19.85945,0,339,"2018",2276
"HARV","2018-12-05",30.77258,12.33356,21.55307,0,339,"2018",2557
"SERC","2018-12-05",38.40926,28.07654,33.2429,0,339,"2018",4233
"UNDE","2018-12-05",22.32392,16.53494,19.42943,0,339,"2018",2079
"UKFS","2018-12-05",46.36328,22.1126,34.23794,0,339,"2018",4847
"ORNL","2018-12-05",40.63784,29.1506,34.89422,0,339,"2018",4748
"CLBJ","2018-12-05",56.44994,20.8886,38.66927,0,339,"2018",6382
"ABBY","2018-12-05",41.02556,20.66198,30.84377,0,339,"2018",1941
"TOOL","2018-12-05",16.76444,1.72346,9.24395,0,339,"2018",154
"BONA","2018-12-05",22.34498,-0.331240000000001,11.00687,0,339,"2018",535
"BART","2018-12-06",34.23038,12.85808,23.54423,0,340,"2018",2276
"HARV","2018-12-06",33.68858,17.32766,25.50812,0,340,"2018",2557
"SERC","2018-12-06",42.52748,26.08232,34.3049,0,340,"2018",4233
"UNDE","2018-12-06",21.42878,11.606,16.51739,0,340,"2018",2079
"UKFS","2018-12-06",42.52154,26.28158,34.40156,0,340,"2018",4847
"ORNL","2018-12-06",43.9691,22.60382,33.28646,0,340,"2018",4748
"CLBJ","2018-12-06",56.20658,41.2241,48.71534,0,340,"2018",6382
"ABBY","2018-12-06",41.96336,18.7916,30.37748,0,340,"2018",1941
"TOOL","2018-12-06",14.87804,2.73146,8.80475,0,340,"2018",154
"BONA","2018-12-06",24.25136,2.47748,13.36442,0,340,"2018",535
"BART","2018-12-07",30.96554,17.48372,24.22463,0,341,"2018",2276
"HARV","2018-12-07",31.86806,20.6069,26.23748,0,341,"2018",2557
"SERC","2018-12-07",42.00548,28.54922,35.27735,0,341,"2018",4233
"UNDE","2018-12-07",14.67896,-5.04796,4.8155,0,341,"2018",2079
"UKFS","2018-12-07",32.12078,17.18312,24.65195,0,341,"2018",4847
"ORNL","2018-12-07",47.64236,36.39992,42.02114,0,341,"2018",4748
"CLBJ","2018-12-07",51.5354,39.53318,45.53429,0,341,"2018",6382
"ABBY","2018-12-07",40.72676,18.14684,29.4368,0,341,"2018",1941
"BONA","2018-12-07",31.55648,1.70114,16.62881,0,341,"2018",535
"BART","2018-12-08",17.82698,7.1492,12.48809,0,342,"2018",2276
"HARV","2018-12-08",25.78802,8.96666,17.37734,0,342,"2018",2557
"SERC","2018-12-08",37.58252,21.09992,29.34122,0,342,"2018",4233
"UNDE","2018-12-08",24.55358,4.0172,14.28539,0,342,"2018",2079
"UKFS","2018-12-08",38.18228,18.19094,28.18661,0,342,"2018",4847
"ORNL","2018-12-08",43.53368,36.4127,39.97319,0,342,"2018",4748
"CLBJ","2018-12-08",40.0406,35.28716,37.66388,0,342,"2018",6382
"ABBY","2018-12-08",41.01044,29.76296,35.3867,0,342,"2018",1941
"BONA","2018-12-08",29.28488,15.5516,22.41824,0,342,"2018",535
"BART","2018-12-09",29.99282,5.19746,17.59514,0,343,"2018",2276
"HARV","2018-12-09",30.1127,10.65128,20.38199,0,343,"2018",2557
"SERC","2018-12-09",33.35522,28.1948,30.77501,0,343,"2018",4233
"UNDE","2018-12-09",29.7473,12.87158,21.30944,0,343,"2018",2079
"UKFS","2018-12-09",38.8382,14.81108,26.82464,0,343,"2018",4847
"ORNL","2018-12-09",39.72398,32.12546,35.92472,0,343,"2018",4748
"CLBJ","2018-12-09",50.32832,34.2221,42.27521,0,343,"2018",6382
"ABBY","2018-12-09",40.8389,29.50862,35.17376,0,343,"2018",1941
"BONA","2018-12-09",18.64922,8.0816,13.36541,0,343,"2018",535
"BART","2018-12-10",30.1685,16.59902,23.38376,0,344,"2018",2276
"HARV","2018-12-10",32.88218,16.2941,24.58814,0,344,"2018",2557
"SERC","2018-12-10",38.22728,29.41052,33.8189,0,344,"2018",4233
"UNDE","2018-12-10",26.17826,10.06484,18.12155,0,344,"2018",2079
"UKFS","2018-12-10",44.49776,18.2129,31.35533,0,344,"2018",4847
"ORNL","2018-12-10",45.18356,32.76824,38.9759,0,344,"2018",4748
"CLBJ","2018-12-10",60.10502,22.36874,41.23688,0,344,"2018",6382
"ABBY","2018-12-10",44.9897,35.07098,40.03034,0,344,"2018",1941
"TOOL","2018-12-10",-17.6368,-17.74894,-17.69287,0,344,"2018",154
"BONA","2018-12-10",14.95202,-14.2735,0.339260000000001,0,344,"2018",535
"BART","2018-12-11",25.81232,1.58864,13.70048,0,345,"2018",2276
"HARV","2018-12-11",31.15022,9.85622,20.50322,0,345,"2018",2557
"SERC","2018-12-11",43.65896,21.19046,32.42471,0,345,"2018",4233
"UNDE","2018-12-11",25.45268,14.78012,20.1164,0,345,"2018",2079
"UKFS","2018-12-11",54.27302,29.06762,41.67032,0,345,"2018",4847
"ORNL","2018-12-11",46.54598,24.7064,35.62619,0,345,"2018",4748
"CLBJ","2018-12-11",62.77298,23.96516,43.36907,0,345,"2018",6382
"ABBY","2018-12-11",47.49404,33.75986,40.62695,0,345,"2018",1941
"BONA","2018-12-11",13.87724,-15.71872,-0.920740000000002,0,345,"2018",535
"BART","2018-12-12",24.93356,7.34486,16.13921,0,346,"2018",2276
"HARV","2018-12-12",31.4888,18.93758,25.21319,0,346,"2018",2557
"SERC","2018-12-12",45.74948,25.57814,35.66381,0,346,"2018",4233
"UNDE","2018-12-12",28.31522,18.49856,23.40689,0,346,"2018",2079
"UKFS","2018-12-12",51.94022,27.02822,39.48422,0,346,"2018",4847
"ORNL","2018-12-12",47.2091,29.51672,38.36291,0,346,"2018",4748
"CLBJ","2018-12-12",61.01204,41.06624,51.03914,1,346,"2018",6383
"ABBY","2018-12-12",48.43274,35.78594,42.10934,0,346,"2018",1941
"BONA","2018-12-12",9.68954,-3.88246,2.90354,0,346,"2018",535
"BART","2018-12-13",25.56986,-3.66664,10.95161,0,347,"2018",2276
"HARV","2018-12-13",27.80348,10.34222,19.07285,0,347,"2018",2557
"SERC","2018-12-13",47.26436,34.24694,40.75565,0,347,"2018",4233
"UNDE","2018-12-13",32.17982,27.31442,29.74712,0,347,"2018",2079
"UKFS","2018-12-13",47.44004,35.15792,41.29898,0,347,"2018",4847
"ORNL","2018-12-13",58.25948,39.60842,48.93395,0,347,"2018",4748
"CLBJ","2018-12-13",61.36178,42.49544,51.92861,2,347,"2018",6385
"ABBY","2018-12-13",51.7775,35.17142,43.47446,0,347,"2018",1941
"TOOL","2018-12-13",-9.25942000000001,-9.28966,-9.27454000000001,0,347,"2018",154
"BONA","2018-12-13",1.65812,-9.75622,-4.04905,0,347,"2018",535
"BART","2018-12-14",35.50712,16.38392,25.94552,0,348,"2018",2276
"HARV","2018-12-14",41.02178,19.99688,30.50933,0,348,"2018",2557
"SERC","2018-12-14",46.60988,31.54856,39.07922,0,348,"2018",4233
"UNDE","2018-12-14",38.46614,17.83436,28.15025,0,348,"2018",2079
"UKFS","2018-12-14",47.2406,31.49546,39.36803,0,348,"2018",4847
"ORNL","2018-12-14",53.34224,45.73472,49.53848,0,348,"2018",4748
"CLBJ","2018-12-14",48.9011,38.38136,43.64123,0,348,"2018",6385
"ABBY","2018-12-14",60.78434,29.1623,44.97332,0,348,"2018",1941
"BONA","2018-12-14",2.58962,-23.38366,-10.39702,0,348,"2018",535
"BART","2018-12-15",46.54598,28.52852,37.53725,0,349,"2018",2276
"HARV","2018-12-15",51.41066,36.19922,43.80494,0,349,"2018",2557
"SERC","2018-12-15",52.92698,44.9015,48.91424,0,349,"2018",4233
"UNDE","2018-12-15",45.9302,12.8426,29.3864,0,349,"2018",2079
"UKFS","2018-12-15",54.68756,28.8239,41.75573,0,349,"2018",4847
"ORNL","2018-12-15",53.40794,46.4747,49.94132,0,349,"2018",4748
"CLBJ","2018-12-15",61.43504,28.11164,44.77334,0,349,"2018",6385
"ABBY","2018-12-15",47.46002,34.41344,40.93673,0,349,"2018",1941
"TOOL","2018-12-15",-4.05904,-6.82438,-5.44171,0,349,"2018",154
"BONA","2018-12-15",-4.89226,-22.28944,-13.59085,0,349,"2018",535
"BART","2018-12-16",37.5449,20.42636,28.98563,0,350,"2018",2276
"HARV","2018-12-16",40.01198,29.09696,34.55447,0,350,"2018",2557
"SERC","2018-12-16",51.32678,40.70696,46.01687,0,350,"2018",4233
"UNDE","2018-12-16",43.86722,25.9133,34.89026,0,350,"2018",2079
"UKFS","2018-12-16",56.7923,31.55072,44.17151,0,350,"2018",4847
"ORNL","2018-12-16",50.31464,41.261,45.78782,0,350,"2018",4748
"CLBJ","2018-12-16",64.92002,25.5443,45.23216,0,350,"2018",6385
"ABBY","2018-12-16",54.75794,39.26462,47.01128,0,350,"2018",1941
"TOOL","2018-12-16",-0.613480000000003,-13.16866,-6.89107,0,350,"2018",154
"BONA","2018-12-16",-5.22346,-21.7993,-13.51138,0,350,"2018",535
"BART","2018-12-17",35.6072,28.05152,31.82936,0,351,"2018",2276
"HARV","2018-12-17",35.29418,28.09958,31.69688,0,351,"2018",2557
"SERC","2018-12-17",55.29254,36.9347,46.11362,0,351,"2018",4233
"UNDE","2018-12-17",38.09192,18.00356,28.04774,0,351,"2018",2079
"UKFS","2018-12-17",56.31494,27.78566,42.0503,0,351,"2018",4847
"ORNL","2018-12-17",57.38972,37.07618,47.23295,0,351,"2018",4748
"CLBJ","2018-12-17",55.93982,30.60842,43.27412,0,351,"2018",6385
"ABBY","2018-12-17",49.34804,40.72208,45.03506,0,351,"2018",1941
"BONA","2018-12-17",-5.30734,-19.76206,-12.5347,0,351,"2018",535
"BART","2018-12-18",32.71766,16.40264,24.56015,0,352,"2018",2276
"HARV","2018-12-18",33.1943,15.4598,24.32705,0,352,"2018",2557
"SERC","2018-12-18",46.40558,33.35864,39.88211,0,352,"2018",4233
"UNDE","2018-12-18",37.93046,8.9465,23.43848,0,352,"2018",2079
"UKFS","2018-12-18",57.66404,34.23452,45.94928,0,352,"2018",4847
"ORNL","2018-12-18",56.85566,32.4716,44.66363,0,352,"2018",4748
"CLBJ","2018-12-18",65.99516,30.33104,48.1631,0,352,"2018",6385
"ABBY","2018-12-18",50.44712,41.88056,46.16384,0,352,"2018",1941
"BONA","2018-12-18",-0.0211000000000041,-6.11302,-3.06706,0,352,"2018",535
"BART","2018-12-19",31.80614,16.96676,24.38645,0,353,"2018",2276
"HARV","2018-12-19",36.18788,11.37434,23.78111,0,353,"2018",2557
"SERC","2018-12-19",46.78646,24.7028,35.74463,0,353,"2018",4233
"UNDE","2018-12-19",39.686,25.21166,32.44883,0,353,"2018",2079
"UKFS","2018-12-19",50.59958,40.50158,45.55058,0,353,"2018",4847
"ORNL","2018-12-19",50.3105,33.42974,41.87012,0,353,"2018",4748
"CLBJ","2018-12-19",56.55218,43.33694,49.94456,0,353,"2018",6385
"ABBY","2018-12-19",50.64674,42.02816,46.33745,0,353,"2018",1941
"BONA","2018-12-19",1.31234,-1.71364000000001,-0.200650000000003,0,353,"2018",535
"BART","2018-12-20",41.9351,15.23246,28.58378,0,354,"2018",2276
"HARV","2018-12-20",42.62468,23.14274,32.88371,0,354,"2018",2557
"SERC","2018-12-20",41.59454,28.4828,35.03867,0,354,"2018",4233
"UNDE","2018-12-20",36.19022,26.39786,31.29404,0,354,"2018",2079
"UKFS","2018-12-20",46.56002,36.80366,41.68184,0,354,"2018",4847
"ORNL","2018-12-20",48.27362,41.99126,45.13244,0,354,"2018",4748
"CLBJ","2018-12-20",58.92404,40.63514,49.77959,0,354,"2018",6385
"ABBY","2018-12-20",57.69014,43.3382,50.51417,1,354,"2018",1942
"TOOL","2018-12-20",-13.88416,-14.28574,-14.08495,0,354,"2018",154
"BONA","2018-12-20",0.990320000000001,-22.70902,-10.85935,0,354,"2018",535
"BART","2018-12-21",42.4427,26.16314,34.30292,0,355,"2018",2276
"HARV","2018-12-21",61.51658,34.55078,48.03368,0,355,"2018",2557
"SERC","2018-12-21",60.1763,41.24786,50.71208,1,355,"2018",4234
"UNDE","2018-12-21",27.43412,15.72872,21.58142,0,355,"2018",2079
"UKFS","2018-12-21",47.38856,25.9331,36.66083,0,355,"2018",4847
"ORNL","2018-12-21",46.24988,38.73848,42.49418,0,355,"2018",4748
"CLBJ","2018-12-21",61.10222,27.62564,44.36393,0,355,"2018",6385
"ABBY","2018-12-21",45.05486,28.193,36.62393,0,355,"2018",1942
"TOOL","2018-12-21",-13.62964,-14.36314,-13.99639,0,355,"2018",154
"BONA","2018-12-21",-14.27494,-26.57326,-20.4241,0,355,"2018",535
"BART","2018-12-22",50.17802,28.8932,39.53561,0,356,"2018",2276
"HARV","2018-12-22",58.28666,28.55066,43.41866,0,356,"2018",2557
"SERC","2018-12-22",54.53924,42.02528,48.28226,0,356,"2018",4234
"UNDE","2018-12-22",20.4584,15.3311,17.89475,0,356,"2018",2079
"UKFS","2018-12-22",50.71874,31.0523,40.88552,0,356,"2018",4847
"ORNL","2018-12-22",46.86944,33.53144,40.20044,0,356,"2018",4748
"CLBJ","2018-12-22",58.53542,32.6813,45.60836,0,356,"2018",6385
"ABBY","2018-12-22",40.82918,26.8988,33.86399,0,356,"2018",1942
"BONA","2018-12-22",0.67334,-21.42256,-10.37461,0,356,"2018",535
"BART","2018-12-23",29.30108,17.60738,23.45423,0,357,"2018",2276
"HARV","2018-12-23",34.62656,22.55216,28.58936,0,357,"2018",2557
"SERC","2018-12-23",48.19352,29.10884,38.65118,0,357,"2018",4234
"UNDE","2018-12-23",25.92392,18.38894,22.15643,0,357,"2018",2079
"UKFS","2018-12-23",48.77528,28.9958,38.88554,0,357,"2018",4847
"ORNL","2018-12-23",42.79982,30.93062,36.86522,0,357,"2018",4748
"CLBJ","2018-12-23",58.16552,32.89442,45.52997,0,357,"2018",6385
"ABBY","2018-12-23",45.01256,35.08646,40.04951,0,357,"2018",1942
"BONA","2018-12-23",-1.4971,-20.72164,-11.10937,0,357,"2018",535
"BART","2018-12-24",33.94544,13.18478,23.56511,0,358,"2018",2276
"HARV","2018-12-24",31.86104,21.84386,26.85245,0,358,"2018",2557
"SERC","2018-12-24",45.22838,36.32846,40.77842,0,358,"2018",4234
"UNDE","2018-12-24",22.61462,14.7776,18.69611,0,358,"2018",2079
"UKFS","2018-12-24",48.47792,28.6871,38.58251,0,358,"2018",4847
"ORNL","2018-12-24",46.07366,29.41106,37.74236,0,358,"2018",4748
"CLBJ","2018-12-24",62.6324,26.2211,44.42675,0,358,"2018",6385
"ABBY","2018-12-24",45.2759,36.62366,40.94978,0,358,"2018",1942
"BONA","2018-12-24",2.912,-21.03862,-9.06331,0,358,"2018",535
"BART","2018-12-25",29.78708,15.49256,22.63982,0,359,"2018",2276
"HARV","2018-12-25",31.84232,21.20162,26.52197,0,359,"2018",2557
"SERC","2018-12-25",42.66086,29.81876,36.23981,0,359,"2018",4234
"UNDE","2018-12-25",23.64278,13.3538,18.49829,0,359,"2018",2079
"UKFS","2018-12-25",52.05182,33.61874,42.83528,0,359,"2018",4847
"ORNL","2018-12-25",44.78792,30.88184,37.83488,0,359,"2018",4748
"CLBJ","2018-12-25",70.33694,37.75082,54.04388,4,359,"2018",6389
"ABBY","2018-12-25",43.39616,27.71744,35.5568,0,359,"2018",1942
"TOOL","2018-12-25",3.22502,-2.93926,0.14288,0,359,"2018",154
"BONA","2018-12-25",5.41922,-19.57486,-7.07782,0,359,"2018",535
"BART","2018-12-26",26.3615,11.51654,18.93902,0,360,"2018",2276
"HARV","2018-12-26",32.75798,14.4959,23.62694,0,360,"2018",2557
"SERC","2018-12-26",46.61312,24.04706,35.33009,0,360,"2018",4234
"UNDE","2018-12-26",25.59848,20.46074,23.02961,0,360,"2018",2079
"UKFS","2018-12-26",48.32474,38.49134,43.40804,0,360,"2018",4847
"ORNL","2018-12-26",42.9458,30.6914,36.8186,0,360,"2018",4748
"CLBJ","2018-12-26",62.58128,57.73172,60.1565,10,360,"2018",6399
"ABBY","2018-12-26",39.3323,30.08948,34.71089,0,360,"2018",1942
"TOOL","2018-12-26",21.18038,-7.47148,6.85445,0,360,"2018",154
"BONA","2018-12-26",-10.18534,-22.35316,-16.26925,0,360,"2018",535
"BART","2018-12-27",26.88566,16.34504,21.61535,0,361,"2018",2276
"HARV","2018-12-27",30.61166,19.58972,25.10069,0,361,"2018",2557
"SERC","2018-12-27",47.14682,26.27816,36.71249,0,361,"2018",4234
"UNDE","2018-12-27",33.04652,19.41674,26.23163,0,361,"2018",2079
"UKFS","2018-12-27",57.84998,30.63884,44.24441,0,361,"2018",4847
"ORNL","2018-12-27",59.98226,39.47342,49.72784,0,361,"2018",4748
"CLBJ","2018-12-27",61.36196,43.46546,52.41371,2,361,"2018",6401
"ABBY","2018-12-27",42.19538,35.75858,38.97698,0,361,"2018",1942
"TOOL","2018-12-27",24.96254,-3.082,10.94027,0,361,"2018",154
"BONA","2018-12-27",-2.54974,-15.12274,-8.83624,0,361,"2018",535
"BART","2018-12-28",31.83944,16.63862,24.23903,0,362,"2018",2276
"HARV","2018-12-28",50.74862,23.29322,37.02092,0,362,"2018",2557
"SERC","2018-12-28",56.96366,41.98244,49.47305,0,362,"2018",4234
"UNDE","2018-12-28",33.21932,13.7669,23.49311,0,362,"2018",2079
"UKFS","2018-12-28",31.41158,21.71966,26.56562,0,362,"2018",4847
"ORNL","2018-12-28",59.18342,51.31598,55.2497,5,362,"2018",4753
"CLBJ","2018-12-28",47.5871,25.90304,36.74507,0,362,"2018",6401
"ABBY","2018-12-28",40.73738,33.79856,37.26797,0,362,"2018",1942
"TOOL","2018-12-28",7.0277,-9.3172,-1.14475,0,362,"2018",154
"BONA","2018-12-28",2.68628,-17.24728,-7.2805,0,362,"2018",535
"BART","2018-12-29",44.81132,24.7559,34.78361,0,363,"2018",2276
"HARV","2018-12-29",50.97614,31.15256,41.06435,0,363,"2018",2557
"SERC","2018-12-29",56.15276,41.76086,48.95681,0,363,"2018",4234
"UNDE","2018-12-29",14.69786,6.08882,10.39334,0,363,"2018",2079
"UKFS","2018-12-29",26.78432,17.8952,22.33976,0,363,"2018",4847
"ORNL","2018-12-29",56.58548,38.6159,47.60069,0,363,"2018",4753
"CLBJ","2018-12-29",41.171,30.8507,36.01085,0,363,"2018",6401
"ABBY","2018-12-29",45.9743,39.2351,42.6047,0,363,"2018",1942
"TOOL","2018-12-29",15.32624,-1.12108,7.10258,0,363,"2018",154
"BONA","2018-12-29",1.3433,-17.5198,-8.08825,0,363,"2018",535
"BART","2018-12-30",26.30102,12.8471,19.57406,0,364,"2018",2276
"HARV","2018-12-30",33.08414,18.4226,25.75337,0,364,"2018",2557
"SERC","2018-12-30",45.54878,35.0258,40.28729,0,364,"2018",4234
"UNDE","2018-12-30",22.63748,5.96048,14.29898,0,364,"2018",2079
"UKFS","2018-12-30",45.85136,16.75184,31.3016,0,364,"2018",4847
"ORNL","2018-12-30",58.95608,41.11718,50.03663,0,364,"2018",4753
"CLBJ","2018-12-30",42.43838,28.21532,35.32685,0,364,"2018",6401
"ABBY","2018-12-30",46.72886,36.40478,41.56682,0,364,"2018",1942
"TOOL","2018-12-30",15.90242,-13.38358,1.25942,0,364,"2018",154
"BONA","2018-12-30",13.12196,-16.46392,-1.67098,0,364,"2018",535
"BART","2018-12-31",35.59028,17.93192,26.7611,0,365,"2018",2276
"HARV","2018-12-31",35.48282,22.87958,29.1812,0,365,"2018",2557
"SERC","2018-12-31",43.9448,30.6131,37.27895,0,365,"2018",4234
"UNDE","2018-12-31",24.25694,18.51044,21.38369,0,365,"2018",2079
"UKFS","2018-12-31",39.24878,31.47116,35.35997,0,365,"2018",4847
"ORNL","2018-12-31",69.58292,48.73496,59.15894,9,365,"2018",4762
"CLBJ","2018-12-31",60.66248,34.04318,47.35283,0,365,"2018",6401
"ABBY","2018-12-31",42.32318,27.45914,34.89116,0,365,"2018",1942
"TOOL","2018-12-31",25.18466,13.09946,19.14206,0,365,"2018",154
"BONA","2018-12-31",37.41008,1.44302,19.42655,0,365,"2018",535
"BART","2019-01-01",46.23296,28.86836,37.55066,0,1,"2019",0
"HARV","2019-01-01",38.29568,30.21728,34.25648,0,1,"2019",0
"SERC","2019-01-01",65.40026,46.51916,55.95971,6,1,"2019",6
"UNDE","2019-01-01",19.0985,6.00044,12.54947,0,1,"2019",0
"UKFS","2019-01-01",32.48384,13.70192,23.09288,0,1,"2019",0
"ORNL","2019-01-01",68.63648,50.76464,59.70056,10,1,"2019",10
"CLBJ","2019-01-01",54.36734,31.5374,42.95237,0,1,"2019",0
"ABBY","2019-01-01",41.19944,23.08964,32.14454,0,1,"2019",0
"TOOL","2019-01-01",25.86236,12.1856,19.02398,0,1,"2019",0
"BONA","2019-01-01",35.8313,11.1884,23.50985,0,1,"2019",0
"BART","2019-01-02",30.32708,10.71806,20.52257,0,2,"2019",0
"HARV","2019-01-02",34.08242,17.5748,25.82861,0,2,"2019",0
"SERC","2019-01-02",50.39546,36.71798,43.55672,0,2,"2019",6
"UNDE","2019-01-02",19.83326,-7.8124,6.01043,0,2,"2019",0
"UKFS","2019-01-02",37.31054,15.30194,26.30624,0,2,"2019",0
"ORNL","2019-01-02",53.35376,43.74302,48.54839,0,2,"2019",10
"CLBJ","2019-01-02",32.51768,28.87826,30.69797,0,2,"2019",0
"ABBY","2019-01-02",43.6415,23.65916,33.65033,0,2,"2019",0
"TOOL","2019-01-02",19.13414,9.36626,14.2502,0,2,"2019",0
"BONA","2019-01-02",33.2807,9.04082,21.16076,0,2,"2019",0
"BART","2019-01-03",31.66988,12.1604,21.91514,0,3,"2019",0
"HARV","2019-01-03",35.63834,21.002,28.32017,0,3,"2019",0
"SERC","2019-01-03",49.7219,37.9922,43.85705,0,3,"2019",6
"UNDE","2019-01-03",36.0752,16.05164,26.06342,0,3,"2019",0
"UKFS","2019-01-03",48.18038,18.39398,33.28718,0,3,"2019",0
"ORNL","2019-01-03",49.41734,44.81942,47.11838,0,3,"2019",10
"CLBJ","2019-01-03",39.3179,30.56702,34.94246,0,3,"2019",0
"ABBY","2019-01-03",48.63722,35.63456,42.13589,0,3,"2019",0
"TOOL","2019-01-03",20.13476,-4.46602,7.83437,0,3,"2019",0
"BONA","2019-01-03",24.98162,-8.57884,8.20139,0,3,"2019",0
"BART","2019-01-04",41.03078,20.99624,31.01351,0,4,"2019",0
"HARV","2019-01-04",37.95116,25.96658,31.95887,0,4,"2019",0
"SERC","2019-01-04",48.58286,29.9399,39.26138,0,4,"2019",6
"UNDE","2019-01-04",44.07278,21.52922,32.801,0,4,"2019",0
"UKFS","2019-01-04",57.56,23.24732,40.40366,0,4,"2019",0
"ORNL","2019-01-04",58.66502,44.3651,51.51506,2,4,"2019",12
"CLBJ","2019-01-04",58.95068,32.82566,45.88817,0,4,"2019",0
"ABBY","2019-01-04",49.45568,42.26234,45.85901,0,4,"2019",0
"TOOL","2019-01-04",2.86898,-8.9635,-3.04726,0,4,"2019",0
"BONA","2019-01-04",-3.48106,-29.19388,-16.33747,0,4,"2019",0
"BART","2019-01-05",38.5475,20.35202,29.44976,0,5,"2019",0
"HARV","2019-01-05",36.71546,30.75944,33.73745,0,5,"2019",0
"SERC","2019-01-05",51.38168,43.35224,47.36696,0,5,"2019",6
"UNDE","2019-01-05",39.66368,21.05798,30.36083,0,5,"2019",0
"UKFS","2019-01-05",63.81338,29.18264,46.49801,0,5,"2019",0
"ORNL","2019-01-05",56.37002,36.48146,46.42574,0,5,"2019",12
"CLBJ","2019-01-05",74.64758,26.73086,50.68922,1,5,"2019",1
"ABBY","2019-01-05",50.45234,31.18442,40.81838,0,5,"2019",0
"TOOL","2019-01-05",9.54284,-14.46268,-2.45992,0,5,"2019",0
"BONA","2019-01-05",-20.31682,-32.82718,-26.572,0,5,"2019",0
"BART","2019-01-06",37.2353,20.84792,29.04161,0,6,"2019",0
"HARV","2019-01-06",36.4046,22.23482,29.31971,0,6,"2019",0
"SERC","2019-01-06",54.98924,33.35018,44.16971,0,6,"2019",6
"UNDE","2019-01-06",30.06014,20.62796,25.34405,0,6,"2019",0
"UKFS","2019-01-06",57.74198,36.86252,47.30225,0,6,"2019",0
"ORNL","2019-01-06",61.25882,35.54546,48.40214,0,6,"2019",12
"CLBJ","2019-01-06",72.59864,33.01322,52.80593,3,6,"2019",4
